enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
27927,city_27,0.848,Male,No relevent experience,no_enrollment,Masters,STEM,12,,,2,17
20969,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,46
20898,city_11,0.55,Male,No relevent experience,Full time course,High School,,3,,,never,19
27649,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,4
24200,city_114,0.926,Other,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,48
24687,city_114,0.926,,No relevent experience,no_enrollment,Graduate,Arts,>20,,,3,24
391,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,6,,,never,194
24778,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,2,130
26080,city_21,0.624,,No relevent experience,no_enrollment,Graduate,No Major,<1,,,1,20
32837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,4
10140,city_162,0.767,Male,No relevent experience,Full time course,High School,,<1,,,1,80
22868,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,72
16085,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,,<1,10000+,Pvt Ltd,>4,11
308,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,89
27252,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,,,2,112
33370,city_114,0.926,Male,No relevent experience,Full time course,High School,,6,,,1,264
29782,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,19
13637,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,never,122
6470,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,34
19070,city_16,0.91,Female,No relevent experience,,High School,,3,,,never,122
19368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,100-500,Pvt Ltd,>4,10
29696,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,,,2,22
22841,city_73,0.754,Male,No relevent experience,Full time course,Masters,STEM,14,,,>4,10
32307,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,80
5942,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,16
20191,city_16,0.91,Female,No relevent experience,Full time course,High School,,<1,50-99,Funded Startup,1,94
9363,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,13,10000+,Public Sector,1,166
25744,city_16,0.91,,No relevent experience,no_enrollment,High School,,5,,,never,111
14951,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,24
14543,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,6,<10,Funded Startup,2,182
748,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,218
13427,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8,1000-4999,Pvt Ltd,4,103
32886,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,10/49,Pvt Ltd,1,50
15104,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,72
20100,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4,10/49,Pvt Ltd,1,57
18858,city_57,0.866,Male,Has relevent experience,Full time course,Masters,STEM,13,100-500,,2,19
24464,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,,1,166
12082,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,4,28
13783,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,NGO,2,13
9492,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,6,,,2,12
14072,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,4
13700,city_24,0.698,Male,No relevent experience,Full time course,High School,,5,100-500,Pvt Ltd,1,46
17036,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,>4,112
321,city_20,0.796,,No relevent experience,no_enrollment,Primary School,,8,,Pvt Ltd,never,79
17681,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,1,26
32023,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,3,,,>4,108
19193,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,70
15814,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,4,134
26837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,89
28294,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,4,88
13816,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Public Sector,1,37
8406,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,60
375,city_20,0.796,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,2,26
22435,city_100,0.887,Male,Has relevent experience,Full time course,High School,,13,500-999,,,49
2890,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,>4,308
16144,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,94
26998,city_114,0.926,Male,No relevent experience,Full time course,High School,,2,10000+,Pvt Ltd,2,11
30034,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,196
7043,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,44
2117,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Public Sector,3,46
7624,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,,,1,47
23075,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,,>20,1000-4999,Public Sector,>4,7
9553,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,2,220
23348,city_27,0.848,,No relevent experience,,Graduate,STEM,4,50-99,Pvt Ltd,3,58
8134,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,140
30420,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,Public Sector,1,17
7895,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,5,,,never,79
18751,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,10/49,Pvt Ltd,1,120
24487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,50
130,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,>4,54
1896,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,4,69
16779,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,16,<10,,1,45
1831,city_98,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Funded Startup,>4,43
24441,city_40,0.776,,Has relevent experience,,Masters,STEM,17,50-99,Funded Startup,1,37
21062,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,>4,117
13026,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,7,,,1,86
19042,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,15,,,1,14
1755,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,32
30224,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,3,50-99,Pvt Ltd,2,80
14213,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Funded Startup,2,60
22128,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70
21305,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,32
20177,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,16
25262,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,No Major,10,<10,Pvt Ltd,1,105
9146,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,300
31116,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,Pvt Ltd,never,28
24449,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,No Major,4,50-99,Early Stage Startup,1,74
27126,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,3,,,1,100
13287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,45
3405,city_21,0.624,Male,No relevent experience,,,,6,,Pvt Ltd,never,17
18458,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,2,67
24343,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,1,39
11742,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,106
9836,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,2,78
13532,city_165,0.903,,No relevent experience,Part time course,Graduate,Humanities,10,50-99,Pvt Ltd,1,73
19871,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,34
26665,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,15
19076,city_71,0.884,,No relevent experience,,Graduate,STEM,13,,,never,83
12009,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,11
23495,city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,12
6512,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,34
8148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28
6553,city_115,0.789,,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,79
22755,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,74
1340,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,218
24383,city_114,0.926,,No relevent experience,,High School,,3,100-500,Public Sector,2,65
4527,city_160,0.92,Male,Has relevent experience,Full time course,,,5,10000+,Pvt Ltd,2,109
32671,city_145,0.555,,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,never,42
10807,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,15
25532,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,25
15040,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,15,50-99,Pvt Ltd,1,23
24348,city_7,0.647,Female,No relevent experience,Full time course,Graduate,STEM,2,,,never,55
2154,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,78
5414,city_71,0.884,Male,Has relevent experience,Full time course,High School,,8,,,never,74
32730,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,2,122
1948,city_10,0.895,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,22
15365,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,143
24500,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,11,,,1,103
14982,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,22
25911,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,2,50
27313,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,3,280
18466,city_50,0.896,Male,Has relevent experience,no_enrollment,High School,,14,,Pvt Ltd,1,14
11537,city_42,0.563,,No relevent experience,Full time course,,,2,10/49,,1,20
29134,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,43
14141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,18
13835,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,70
9568,city_7,0.647,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,30
23201,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,174
2843,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,55
26987,city_165,0.903,,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,90
24365,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,<10,Early Stage Startup,,85
11052,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,80
3552,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,16,<10,Pvt Ltd,never,66
24651,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,<10,Funded Startup,1,80
4644,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,12,,,3,26
3082,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,1,37
3886,city_160,0.92,Male,No relevent experience,Full time course,High School,,5,,Pvt Ltd,never,212
15821,city_24,0.698,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Public Sector,2,45
10670,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,78
20377,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,,1,29
791,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,77
11351,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,Pvt Ltd,1,22
1460,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Arts,6,100-500,Pvt Ltd,never,20
15778,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1,15
6870,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,36
32593,city_114,0.926,Male,No relevent experience,Full time course,High School,,6,,,1,102
21055,city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,20
24090,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,15
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73
13053,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,45
12229,city_28,0.939,,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,1,22
4485,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,166
12791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,1,23
6013,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,3,55
27263,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,,1,54
13442,city_70,0.698,,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,166
10793,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,1,55
30581,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,18
23525,city_73,0.754,,No relevent experience,Full time course,High School,,1,,,1,63
9421,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,62
14714,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,4,109
1725,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,,,4,60
3154,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,98
6688,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,82
17332,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,1,19
15730,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,,Pvt Ltd,>4,48
7099,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,282
8183,city_45,0.89,,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,1,4
21524,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,4,10000+,Pvt Ltd,2,102
1524,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,23
27737,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,,,>4,110
27790,city_41,0.827,Male,No relevent experience,Full time course,High School,,14,,,2,7
11146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,,,never,17
31520,city_67,0.855,Male,No relevent experience,Full time course,High School,,2,10000+,Pvt Ltd,1,7
12188,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,4,103
31178,city_102,0.804,Male,Has relevent experience,Full time course,High School,,5,100-500,Pvt Ltd,1,79
4712,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Early Stage Startup,1,48
23483,city_23,0.899,Male,Has relevent experience,Part time course,,,2,500-999,Pvt Ltd,1,52
30227,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,99
8907,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9
15721,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,52
25015,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,13
1990,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,1,24
30515,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,90
26949,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,174
31589,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,54
31374,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,3,44
7705,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,2,21
17146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,30
558,city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,,3,10/49,Pvt Ltd,3,88
1961,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,7,,Pvt Ltd,never,51
